"";"Id";"Date";"Day";"Calories";"TotalSteps";"TotalDistance";"TrackerDistance";"VeryActiveDistance";"ModeratelyActiveDistance";"LightActiveDistance";"SedentaryActiveDistance";"VeryActiveMinutes";"FairlyActiveMinutes";"LightlyActiveMinutes";"SedentaryMinutes";"TotalSleepRecords";"TotalMinutesAsleep";"TotalTimeInBed";"WeightPounds";"BMI";"Usage"
"51";1624580081;2016-05-01;"Sunday";2690;36019;28,0300006866455;28,0300006866455;21,9200000762939;4,19000005722046;1,9099999666214;0,0199999995529652;186;63;171;1020;NA;NA;NA;NA;NA;"High"
"52";1624580081;2016-05-02;"Monday";1497;7155;4,92999982833862;4,92999982833862;0,860000014305115;0,589999973773956;3,47000002861023;0;7;6;166;1261;NA;NA;NA;NA;NA;"High"
"53";1624580081;2016-05-03;"Tuesday";1334;2100;1,37000000476837;1,37000000476837;0;0;1,3400000333786;0,0199999995529652;0;0;96;1344;NA;NA;NA;NA;NA;"High"
"54";1624580081;2016-05-04;"Wednesday";1368;2193;1,42999994754791;1,42999994754791;0;0;1,41999995708466;0;0;0;118;1322;NA;NA;NA;NA;NA;"High"
"55";1624580081;2016-05-05;"Thursday";1370;2470;1,61000001430511;1,61000001430511;0;0;1,58000004291534;0,0199999995529652;0;0;117;1323;NA;NA;NA;NA;NA;"High"
"56";1624580081;2016-05-06;"Friday";1341;1727;1,12000000476837;1,12000000476837;0;0;1,12000000476837;0,00999999977648258;0;0;102;1338;NA;NA;NA;NA;NA;"High"
"57";1624580081;2016-05-07;"Saturday";1474;2104;1,37000000476837;1,37000000476837;0;0;1,37000000476837;0;0;0;182;1258;NA;NA;NA;NA;NA;"High"
"58";1624580081;2016-05-08;"Sunday";1427;3427;2,23000001907349;2,23000001907349;0;0;2,22000002861023;0;0;0;152;1288;NA;NA;NA;NA;NA;"High"
"59";1624580081;2016-05-09;"Monday";1328;1732;1,12999999523163;1,12999999523163;0;0;1,12999999523163;0;0;0;91;1349;NA;NA;NA;NA;NA;"High"
"60";1624580081;2016-05-10;"Tuesday";1393;2969;1,92999994754791;1,92999994754791;0;0;1,91999995708466;0,00999999977648258;0;0;139;1301;NA;NA;NA;NA;NA;"High"
"61";1624580081;2016-05-11;"Wednesday";1359;3134;2,03999996185303;2,03999996185303;0;0;2,03999996185303;0;0;0;112;1328;NA;NA;NA;NA;NA;"High"
"62";1624580081;2016-05-12;"Thursday";1002;2971;1,92999994754791;1,92999994754791;0;0;1,91999995708466;0,00999999977648258;0;0;107;890;NA;NA;NA;NA;NA;"High"
"63";1644430081;2016-04-12;"Tuesday";3199;10694;7,76999998092651;7,76999998092651;0,140000000596046;2,29999995231628;5,32999992370605;0;2;51;256;1131;NA;NA;NA;NA;NA;"High"
"64";1644430081;2016-04-13;"Wednesday";2902;8001;5,82000017166138;5,82000017166138;2,27999997138977;0,899999976158142;2,64000010490417;0;30;16;135;1259;NA;NA;NA;NA;NA;"High"
"65";1644430081;2016-04-14;"Thursday";3226;11037;8,02000045776367;8,02000045776367;0,360000014305115;2,55999994277954;5,09999990463257;0;5;58;252;1125;NA;NA;NA;NA;NA;"High"
"66";1644430081;2016-04-15;"Friday";2750;5263;3,82999992370605;3,82999992370605;0,219999998807907;0,150000005960464;3,45000004768372;0;3;4;170;1263;NA;NA;NA;NA;NA;"High"
"67";1644430081;2016-04-16;"Saturday";3493;15300;11,1199998855591;11,1199998855591;4,09999990463257;1,87999999523163;5,09000015258789;0;51;42;212;1135;NA;NA;NA;NA;NA;"High"
"68";1644430081;2016-04-17;"Sunday";3011;8757;6,36999988555908;6,36999988555908;2,25;0,569999992847443;3,54999995231628;0;29;13;186;1212;NA;NA;NA;NA;NA;"High"
"69";1644430081;2016-04-18;"Monday";2806;7132;5,19000005722046;5,19000005722046;1,07000005245209;1,66999995708466;2,45000004768372;0;15;33;121;1271;NA;NA;NA;NA;NA;"High"
"70";1644430081;2016-04-19;"Tuesday";3300;11256;8,18000030517578;8,18000030517578;0,360000014305115;2,52999997138977;5,30000019073486;0;5;58;278;1099;NA;NA;NA;NA;NA;"High"
"71";1644430081;2016-04-20;"Wednesday";2430;2436;1,76999998092651;1,76999998092651;0;0;1,75999999046326;0,00999999977648258;0;0;125;1315;NA;NA;NA;NA;NA;"High"
"72";1644430081;2016-04-21;"Thursday";2140;1223;0,889999985694885;0,889999985694885;0;0;0,879999995231628;0,00999999977648258;0;0;38;1402;NA;NA;NA;NA;NA;"High"
"73";1644430081;2016-04-22;"Friday";2344;3673;2,67000007629395;2,67000007629395;0;0;2,66000008583069;0,00999999977648258;0;0;86;1354;NA;NA;NA;NA;NA;"High"
"74";1644430081;2016-04-23;"Saturday";2677;6637;4,82999992370605;4,82999992370605;0;0,579999983310699;4,25;0;0;15;160;1265;NA;NA;NA;NA;NA;"High"
"75";1644430081;2016-04-24;"Sunday";2413;3321;2,41000008583069;2,41000008583069;0;0;2,41000008583069;0;0;0;89;1351;NA;NA;NA;NA;NA;"High"
"76";1644430081;2016-04-25;"Monday";2497;3580;2,59999990463257;2,59999990463257;0,589999973773956;0,0599999986588955;1,95000004768372;0;8;1;94;1337;NA;NA;NA;NA;NA;"High"
"77";1644430081;2016-04-26;"Tuesday";3123;9919;7,21000003814697;7,21000003814697;0,800000011920929;1,72000002861023;4,69000005722046;0;11;41;223;1165;NA;NA;NA;NA;NA;"High"
"78";1644430081;2016-04-27;"Wednesday";2489;3032;2,20000004768372;2,20000004768372;0;0;2,20000004768372;0;0;0;118;1322;NA;NA;NA;NA;NA;"High"
"79";1644430081;2016-04-28;"Thursday";3108;9405;6,84000015258789;6,84000015258789;0,200000002980232;2,3199999332428;4,30999994277954;0;3;53;227;1157;NA;NA;NA;NA;NA;"High"
"80";1644430081;2016-04-29;"Friday";2498;3176;2,30999994277954;2,30999994277954;0;0;2,30999994277954;0;0;0;120;1193;1;119;127;NA;NA;"High"
"81";1644430081;2016-04-30;"Saturday";3846;18213;13,2399997711182;13,2399997711182;0,629999995231628;3,14000010490417;9,46000003814697;0;9;71;402;816;1;124;142;NA;NA;"High"
"82";1644430081;2016-05-01;"Sunday";2696;6132;4,46000003814697;4,46000003814697;0,239999994635582;0,990000009536743;3,23000001907349;0;3;24;146;908;NA;NA;NA;NA;NA;"High"
"83";1644430081;2016-05-02;"Monday";2580;3758;2,73000001907349;2,73000001907349;0,0700000002980232;0,310000002384186;2,34999990463257;0;1;7;148;682;1;796;961;NA;NA;"High"
"84";1644430081;2016-05-03;"Tuesday";3324;12850;9,34000015258789;9,34000015258789;0,720000028610229;4,09000015258789;4,53999996185303;0;10;94;221;1115;NA;NA;NA;NA;NA;"High"
"85";1644430081;2016-05-04;"Wednesday";2222;2309;1,67999994754791;1,67999994754791;0;0;1,6599999666214;0,0199999995529652;0;0;52;1388;NA;NA;NA;NA;NA;"High"
"86";1644430081;2016-05-05;"Thursday";2463;4363;3,19000005722046;3,19000005722046;0,519999980926514;0,540000021457672;2,13000011444092;0,00999999977648258;6;12;81;1341;NA;NA;NA;NA;NA;"High"
"87";1644430081;2016-05-06;"Friday";3328;9787;7,11999988555908;7,11999988555908;0,819999992847443;0,270000010728836;6,01000022888184;0,0199999995529652;11;6;369;1054;NA;NA;NA;NA;NA;"High"
"88";1644430081;2016-05-07;"Saturday";3404;13372;9,72000026702881;9,72000026702881;3,25999999046326;0,790000021457672;5,67000007629395;0,00999999977648258;41;17;243;1139;NA;NA;NA;NA;NA;"High"
"89";1644430081;2016-05-08;"Sunday";2987;6724;4,8899998664856;4,8899998664856;0;0;4,88000011444092;0;0;0;295;991;1;137;154;NA;NA;"High"
"90";1644430081;2016-05-09;"Monday";3008;6643;4,82999992370605;4,82999992370605;2,39000010490417;0,349999994039536;2,08999991416931;0,00999999977648258;32;6;303;1099;NA;NA;NA;NA;NA;"High"
"91";1644430081;2016-05-10;"Tuesday";2799;9167;6,65999984741211;6,65999984741211;0,879999995231628;0,810000002384186;4,96999979019165;0,00999999977648258;12;19;155;1254;NA;NA;NA;NA;NA;"High"
"92";1644430081;2016-05-11;"Wednesday";1276;1329;0,970000028610229;0,970000028610229;0;0;0,949999988079071;0,00999999977648258;0;0;49;713;NA;NA;NA;NA;NA;"High"
"93";1844505072;2016-04-12;"Tuesday";2030;6697;4,42999982833862;4,42999982833862;0;0;4,42999982833862;0;0;0;339;1101;NA;NA;NA;NA;NA;"High"
"94";1844505072;2016-04-13;"Wednesday";1860;4929;3,25999999046326;3,25999999046326;0;0;3,25999999046326;0;0;0;248;1192;NA;NA;NA;NA;NA;"High"
"95";1844505072;2016-04-14;"Thursday";2130;7937;5,25;5,25;0;0;5,23000001907349;0;0;0;373;843;NA;NA;NA;NA;NA;"High"
"96";1844505072;2016-04-15;"Friday";1725;3844;2,53999996185303;2,53999996185303;0;0;2,53999996185303;0;0;0;176;527;1;644;961;NA;NA;"High"
"97";1844505072;2016-04-16;"Saturday";1657;3414;2,25999999046326;2,25999999046326;0;0;2,25999999046326;0;0;0;147;1293;NA;NA;NA;NA;NA;"High"
"98";1844505072;2016-04-17;"Sunday";1793;4525;2,99000000953674;2,99000000953674;0,140000000596046;0,259999990463257;2,58999991416931;0;2;8;199;1231;NA;NA;NA;NA;NA;"High"
"99";1844505072;2016-04-18;"Monday";1814;4597;3,03999996185303;3,03999996185303;0;0,479999989271164;2,55999994277954;0;0;12;217;1211;NA;NA;NA;NA;NA;"High"
"100";1844505072;2016-04-19;"Tuesday";1366;197;0,129999995231628;0,129999995231628;0;0;0,129999995231628;0;0;0;10;1430;NA;NA;NA;NA;NA;"High"
"101";1844505072;2016-04-20;"Wednesday";1349;8;0,00999999977648258;0,00999999977648258;0;0;0,00999999977648258;0;0;0;1;1439;NA;NA;NA;NA;NA;"High"
"102";1844505072;2016-04-21;"Thursday";2062;8054;5,32000017166138;5,32000017166138;0,119999997317791;0,519999980926514;4,67999982833862;0;2;13;308;1117;NA;NA;NA;NA;NA;"High"
"103";1844505072;2016-04-22;"Friday";1827;5372;3,54999995231628;3,54999995231628;0;0;3,54999995231628;0;0;0;220;1220;NA;NA;NA;NA;NA;"High"
"104";1844505072;2016-04-23;"Saturday";1645;3570;2,35999989509583;2,35999989509583;0;0;2,35999989509583;0;0;0;139;1301;NA;NA;NA;NA;NA;"High"
"105";1844505072;2016-04-24;"Sunday";1347;0;0;0;0;0;0;0;0;0;0;1440;NA;NA;NA;NA;NA;"High"
"106";1844505072;2016-04-25;"Monday";1347;0;0;0;0;0;0;0;0;0;0;1440;NA;NA;NA;NA;NA;"High"
"107";1844505072;2016-04-26;"Tuesday";1347;0;0;0;0;0;0;0;0;0;0;1440;NA;NA;NA;NA;NA;"High"
"108";1844505072;2016-04-27;"Wednesday";1348;4;0;0;0;0;0;0;0;0;1;1439;NA;NA;NA;NA;NA;"High"
"109";1844505072;2016-04-28;"Thursday";1992;6907;4,57000017166138;4,57000017166138;0;0;4,55999994277954;0;0;0;302;1138;NA;NA;NA;NA;NA;"High"
"110";1844505072;2016-04-29;"Friday";1856;4920;3,25;3,25;0;0;3,25;0;0;0;247;1082;NA;NA;NA;NA;NA;"High"
"111";1844505072;2016-04-30;"Saturday";1763;4014;2,67000007629395;2,67000007629395;0;0;2,65000009536743;0;0;0;184;218;1;722;961;NA;NA;"High"
"112";1844505072;2016-05-01;"Sunday";1541;2573;1,70000004768372;1,70000004768372;0;0,259999990463257;1,45000004768372;0;0;7;75;585;1;590;961;NA;NA;"High"
"113";1844505072;2016-05-02;"Monday";1348;0;0;0;0;0;0;0;0;0;0;1440;NA;NA;NA;NA;NA;"High"
"114";1844505072;2016-05-03;"Tuesday";1742;4059;2,6800000667572;2,6800000667572;0;0;2,6800000667572;0;0;0;184;1256;NA;NA;NA;NA;NA;"High"
"115";1844505072;2016-05-04;"Wednesday";1549;2080;1,37000000476837;1,37000000476837;0;0;1,37000000476837;0;0;0;87;1353;NA;NA;NA;NA;NA;"High"
"116";1844505072;2016-05-05;"Thursday";1589;2237;1,48000001907349;1,48000001907349;0;0;1,48000001907349;0;0;0;120;1320;NA;NA;NA;NA;NA;"High"
"117";1844505072;2016-05-06;"Friday";1351;44;0,0299999993294477;0,0299999993294477;0;0;0,0299999993294477;0;0;0;2;1438;NA;NA;NA;NA;NA;"High"
"118";1844505072;2016-05-07;"Saturday";1347;0;0;0;0;0;0;0;0;0;0;1440;NA;NA;NA;NA;NA;"High"
"119";1844505072;2016-05-08;"Sunday";1347;0;0;0;0;0;0;0;0;0;0;1440;NA;NA;NA;NA;NA;"High"
"120";1844505072;2016-05-09;"Monday";1347;0;0;0;0;0;0;0;0;0;0;1440;NA;NA;NA;NA;NA;"High"
"121";1844505072;2016-05-10;"Tuesday";1347;0;0;0;0;0;0;0;0;0;0;1440;NA;NA;NA;NA;NA;"High"
"122";1844505072;2016-05-11;"Wednesday";1347;0;0;0;0;0;0;0;0;0;0;1440;NA;NA;NA;NA;NA;"High"
"123";1844505072;2016-05-12;"Thursday";665;0;0;0;0;0;0;0;0;0;0;711;NA;NA;NA;NA;NA;"High"
"124";1927972279;2016-04-12;"Tuesday";2220;678;0,469999998807907;0,469999998807907;0;0;0,469999998807907;0;0;0;55;734;3;750;775;NA;NA;"High"
"125";1927972279;2016-04-13;"Wednesday";2151;356;0,25;0,25;0;0;0,25;0;0;0;32;986;1;398;422;294,317120016975;47,5400009155273;"High"
"126";1927972279;2016-04-14;"Thursday";2383;2163;1,5;1,5;0;0,400000005960464;1,10000002384186;0;0;9;88;1292;NA;NA;NA;NA;NA;"High"
"127";1927972279;2016-04-15;"Friday";2221;980;0,680000007152557;0,680000007152557;0;0;0,680000007152557;0;0;0;51;941;2;475;499;NA;NA;"High"
"128";1927972279;2016-04-16;"Saturday";2064;0;0;0;0;0;0;0;0;0;0;1440;NA;NA;NA;NA;NA;"High"
"129";1927972279;2016-04-17;"Sunday";2063;0;0;0;0;0;0;0;0;0;0;1440;NA;NA;NA;NA;NA;"High"
"130";1927972279;2016-04-18;"Monday";2111;244;0,170000001788139;0,170000001788139;0;0;0,170000001788139;0;0;0;17;1423;NA;NA;NA;NA;NA;"High"
"131";1927972279;2016-04-19;"Tuesday";2063;0;0;0;0;0;0;0;0;0;0;1440;NA;NA;NA;NA;NA;"High"
"132";1927972279;2016-04-20;"Wednesday";2063;0;0;0;0;0;0;0;0;0;0;1440;NA;NA;NA;NA;NA;"High"
"133";1927972279;2016-04-21;"Thursday";2064;0;0;0;0;0;0;0;0;0;0;1440;NA;NA;NA;NA;NA;"High"
"134";1927972279;2016-04-22;"Friday";2093;149;0,100000001490116;0,100000001490116;0;0;0,100000001490116;0;0;0;10;1430;NA;NA;NA;NA;NA;"High"
"135";1927972279;2016-04-23;"Saturday";2499;2945;2,03999996185303;2,03999996185303;0;0;2,03999996185303;0;0;0;145;1295;NA;NA;NA;NA;NA;"High"
"136";1927972279;2016-04-24;"Sunday";2324;2090;1,45000004768372;1,45000004768372;0,0700000002980232;0,239999994635582;1,13999998569489;0;1;6;75;1358;NA;NA;NA;NA;NA;"High"
"137";1927972279;2016-04-25;"Monday";2100;152;0,109999999403954;0,109999999403954;0;0;0,109999999403954;0;0;0;12;1303;NA;NA;NA;NA;NA;"High"
"138";1927972279;2016-04-26;"Tuesday";2638;3761;2,59999990463257;2,59999990463257;0;0;2,59999990463257;0;0;0;192;1058;1;296;315;NA;NA;"High"
"139";1927972279;2016-04-27;"Wednesday";2063;0;0;0;0;0;0;0;0;0;0;1440;NA;NA;NA;NA;NA;"High"
"140";1927972279;2016-04-28;"Thursday";2351;1675;1,1599999666214;1,1599999666214;0;0;1,1599999666214;0;0;0;95;1167;1;166;178;NA;NA;"High"
"141";1927972279;2016-04-29;"Friday";2063;0;0;0;0;0;0;0;0;0;0;1440;NA;NA;NA;NA;NA;"High"
"142";1927972279;2016-04-30;"Saturday";2064;0;0;0;0;0;0;0;0;0;0;1440;NA;NA;NA;NA;NA;"High"
"143";1927972279;2016-05-01;"Sunday";2411;2704;1,87000000476837;1,87000000476837;1,00999999046326;0,0299999993294477;0,829999983310699;0;14;1;70;1355;NA;NA;NA;NA;NA;"High"
"144";1927972279;2016-05-02;"Monday";2505;3790;2,61999988555908;2,61999988555908;1,1599999666214;0,300000011920929;1,1599999666214;0;16;8;94;1322;NA;NA;NA;NA;NA;"High"
"145";1927972279;2016-05-03;"Tuesday";2195;1326;0,920000016689301;0,920000016689301;0,730000019073486;0;0,180000007152557;0;10;0;17;1413;NA;NA;NA;NA;NA;"High"
"146";1927972279;2016-05-04;"Wednesday";2338;1786;1,24000000953674;1,24000000953674;0;0;1,24000000953674;0;0;0;87;1353;NA;NA;NA;NA;NA;"High"
"147";1927972279;2016-05-05;"Thursday";2063;0;0;0;0;0;0;0;0;0;0;1440;NA;NA;NA;NA;NA;"High"
"148";1927972279;2016-05-06;"Friday";2383;2091;1,45000004768372;1,45000004768372;0;0;1,45000004768372;0;0;0;108;1332;NA;NA;NA;NA;NA;"High"
"149";1927972279;2016-05-07;"Saturday";2229;1510;1,03999996185303;1,03999996185303;0;0;1,03999996185303;0;0;0;48;1392;NA;NA;NA;NA;NA;"High"
"150";1927972279;2016-05-08;"Sunday";2063;0;0;0;0;0;0;0;0;0;0;1440;NA;NA;NA;NA;NA;"High"
"151";1927972279;2016-05-09;"Monday";2063;0;0;0;0;0;0;0;0;0;0;1440;NA;NA;NA;NA;NA;"High"
"152";1927972279;2016-05-10;"Tuesday";2063;0;0;0;0;0;0;0;0;0;0;1440;NA;NA;NA;NA;NA;"High"
"153";1927972279;2016-05-11;"Wednesday";2063;0;0;0;0;0;0;0;0;0;0;1440;NA;NA;NA;NA;NA;"High"
"154";1927972279;2016-05-12;"Thursday";1383;0;0;0;0;0;0;0;0;0;0;966;NA;NA;NA;NA;NA;"High"
"155";2022484408;2016-04-12;"Tuesday";2390;11875;8,34000015258789;8,34000015258789;3,30999994277954;0,769999980926514;4,26000022888184;0;42;14;227;1157;NA;NA;NA;NA;NA;"High"
"156";2022484408;2016-04-13;"Wednesday";2601;12024;8,5;8,5;2,99000000953674;0,100000001490116;5,40999984741211;0;43;5;292;1100;NA;NA;NA;NA;NA;"High"
